nct_id,title,status,risk_label,risk_group,phase,study_type,sponsor_class,sex,enrollment_type,enrollment_count,log_enrollment_count,num_conditions,num_interventions,num_locations,num_countries,eligibility_text_length,brief_summary_length,start_year,has_placebo,adult_only,phase_missing,maximum_age_missing,locations_missing,interventions_missing
NCT03939416,Study of the Influence of POLD Manual Therapy in Fibromyalgia,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,1,1,1192,127,2024.0,0,1,1,0,0,0
NCT02872506,Comparing the Quality of Life of Terminal Ileitis Patients With Crohn's Disease Treated With Anti-TNF or Surgical Resection,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,0,0,608,168,2017.0,0,1,1,0,0,0
NCT01659047,"A Phase 2, Single-Arm, Open-Label Study Evaluating the Efficacy and Safety of Single Agent GS 1101 (CAL 101) as Therapy for Previously Treated Chronic Lymphocytic Leukemia",WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,558,117,2012.0,0,1,0,0,0,0
NCT02058238,ADDRESS - Adult Deformity Robotic vs. Freehand Surgery to Correct Spinal Deformity,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,5,0,1,1,1509,376,2014.0,0,1,1,0,0,0
NCT05729048,Starling/CRRT Observational Study,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,613,760,2023.0,0,1,1,0,0,0
NCT03414307,"Stereotactic, Robot-assisted Intracerebral Hemorrhage Clot Evacuation",WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,2,1,1,502,1410,2020.0,0,1,1,0,0,0
NCT05784844,Antimicrobial Revision in Persistent Febrile Neutropenia,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,0,0,1340,467,2024.0,0,1,0,0,0,0
NCT04349449,ENTYVIO in Bio-naive Patients With Moderate/Severe Crohn's Disease (CD) in Daily Practice,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,0,14,1,501,252,2020.0,0,1,1,0,0,0
NCT05059938,MyFitnessPal Pilot Study,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,406,197,2022.0,0,1,1,0,0,0
NCT06104358,"Ph 2a Study of HU6 on Energy Metabolism, Muscle and Liver Substrate Metabolism, and Mitochondrial Function in Subjects Who Are Overweight or Obese With Type 2 Diabetes",WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,2,1,1,1,687,186,2023.0,1,1,0,0,0,0
NCT03284658,Biomarker for the Early Diagnosis and Monitoring in Tyrosinemia Type 1 (BioTyrosin),WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,5,0,3,3,720,119,2018.0,0,0,1,0,0,0
NCT01633255,[18]F-Fluciclatide for Kidney Cancer Imaging Studies and Treatment,WITHDRAWN,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,NIH,ALL,ACTUAL,0.0,0.0,1,1,0,0,2783,1937,2012.0,0,1,0,0,0,0
NCT04925778,Observational Study in Patients With Relapsing-Remitting Multiple Sclerosis Switched to Bafiertam® From Dimethyl Fumarate,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,1841,191,2021.0,0,1,1,0,0,0
NCT04359511,Efficacy and Safety of Corticosteroids in Oxygen-dependent Patients With COVID-19 Pneumonia,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,0,0,1043,642,2020.0,0,1,0,0,0,0
NCT04190498,Sleep Apnoea Syndrome and Hepatocellular Carcinoma,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,1,1,675,419,2020.0,0,1,1,0,0,0
NCT00057993,Trastuzumab and Exemestane in Treating Postmenopausal Women With Metastatic or Locally Advanced Breast Cancer,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,2,0,0,1894,667,2002.0,0,1,0,0,0,0
NCT05220306,AIDI - Research & Development of a Multisensor-Based Machine Learning Technology for Real-Time Automated Detection of COVID-19 Decompensation,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,1760,450,2022.0,0,1,1,0,0,0
NCT03651804,Radiofrequency Ablation: Treatment for Posterior Element Pain From Vertebral Compression Fractures,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,6,1,1,612,241,2019.0,0,1,0,0,0,0
NCT03326258,"Glembatumumab Vedotin, Nivolumab, and Ipilimumab in Treating Patients With Advanced Metastatic Solid Tumors That Cannot Be Removed by Surgery",WITHDRAWN,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,NIH,ALL,ACTUAL,0.0,0.0,18,5,0,0,10173,383,2018.0,0,1,0,0,0,0
NCT01302106,Study of Clofarabine in Combination With Low Dose Cytarabine to Treat Myelodysplastic Syndromes,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,21,1,2599,233,,0,1,0,0,0,0
NCT05082584,Study to Evaluate the Safety and Efficacy of Oral Vadadustat in Pediatric Participants With Anemia of Chronic Kidney Disease Naive to Erythropoiesis-Stimulating Agents,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,1130,228,2025.0,0,0,0,0,0,0
NCT03606655,Exploring the Impact of Two-week Kava on the Metabolism of Nicotine and NNK,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,3013,491,2020.0,0,1,0,0,0,0
NCT00415155,A Study of LY2181308 in Patients With Advanced Hepatocellular Carcinoma,WITHDRAWN,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,60.0,4.110873864173311,1,1,12,4,428,154,2008.0,0,1,0,0,0,0
NCT02925507,Computerized Acoustic Swallowing Evaluation,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,0,0,471,557,2016.0,0,1,1,0,0,0
NCT02806167,Post-void Bladder Scanning in Acute Cauda Equina Syndrome,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,825,1380,2016.0,0,1,1,0,0,0
NCT04977271,Mood Disorders in Head and Neck Cancer Patients,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,0,0,1139,245,2024.0,0,1,0,0,0,0
NCT02559193,Pharmacogenetic Testing for Medication Management.,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,1356,441,2016.0,0,1,1,0,0,0
NCT00864578,Effects of Forskolin on Intraocular Pressure in Glaucomatous Patients Under Maximum Tolerated Medical Therapy,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,2,0,1,1,338,834,2009.0,0,1,1,0,0,0
NCT02689336,Erlotinib in Combination With Temozolomide in Treating Relapsed/Recurrent/Refractory Pediatric Solid Tumors,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,8,2,0,0,5487,978,2016.0,0,0,0,0,0,0
NCT03924063,Safety of the Hemiverse Shoulder Prothesis,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,1,1,1283,833,2021.0,0,1,1,0,0,0
NCT02187393,Determining in Vitro Properties of Epithelial Cells From Individuals With Genetic Variants Associated With Idiopathic Pulmonary Fibrosis,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,0,1,1,1089,1022,2015.0,0,1,1,0,0,0
NCT00373152,MRI in Predicting Tumor Reponse After Radiofrequency Ablation in Women With Invasive Breast Cancer,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,4,0,0,2406,483,2005.0,0,1,0,0,0,0
NCT00769847,"Endoscopic Treatment for Isolated, Single Suture Craniosynostosis",WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,195,140,2008.0,0,0,1,0,0,0
NCT02663947,Comparison of Optic Nerve Sheath Diameter Measured by Ultrasonography Before and After Ventriculoperitoneal Shunt Surgery in Adult Patients With Hydrocephalus,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,851,716,2016.0,0,1,1,0,0,0
NCT02139852,"Capsaicinoid Ingestion, Human Metabolism and Exercise",WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,1013,1573,2014.0,0,1,1,0,0,0
NCT03961048,Ideal Initial Bolus and Infusion Rate for Erector Spinae Plane Block Catheters,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,2,1,1,510,323,2019.0,0,1,0,0,0,0
NCT01137448,The Effect of Weight Loss on Psoriasis Area Severity Index in Adult Psoriasis Patients,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,1,1,888,644,2010.0,0,1,1,0,0,0
NCT04711785,Beneficial Effects of an Integrated Program of Multicomponent Physical Exercise. Cohort Study,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,1,1,314,437,2021.0,0,1,1,0,0,0
NCT03443908,Early Diagnosis and Treatment of Sleep Disordered Breathing in Lung Cancer,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,869,1056,2017.0,0,1,1,0,0,0
NCT05281250,Evaluation of Physical Exercise to Prevent Functional Deterioration During Hospitalization (EFFAPRO),WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,1,1,540,172,2018.0,0,1,1,0,0,0
NCT06795191,"Efficacy, Safety, and Pharmacokinetics of FP-014, 22.5 mg in Patients With Advanced Prostate Cancer",WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,MALE,ACTUAL,0.0,0.0,1,1,0,0,4501,1208,2025.0,0,1,0,0,0,0
NCT00846313,Can Malnutrition be Prevented in Patient With Colorectal Cancer Stage Dukes D?,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,189,216,2003.0,0,1,1,0,0,0
NCT05835713,Total Intravenous Anesthesia for Rigid Bronchoscopy Using Remimazolam,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,2,0,0,816,507,2023.0,0,1,1,0,0,0
NCT06746324,Assessing AI for Detecting Lung Nodules and Cancer: Pre- and Post-Deployment Study,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,5,0,0,0,764,756,2025.0,0,1,1,0,0,0
NCT05231733,Study of SPX-101 in Subjects With Advanced or Refractory Solid Tumors,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,3957,185,2022.0,0,1,0,0,0,0
NCT03315052,Budesonide for Immunosuppression After Liver Transplantation to Reduce Side Effects,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,4,0,0,940,336,2019.0,0,1,0,0,0,0
NCT03087747,Percutaneous Transhepatic Cholangiography (PTHC) in Acute Cholecystitis and Clinical Outcomes,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,1,1,231,354,2015.0,0,0,1,0,0,0
NCT03739749,Arthroscopic Superior Capsular Reconstruction - Study of Different Types of Grafts,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,1,1,1,540,342,2018.0,0,1,1,0,0,0
NCT04221958,Surface ECG Mapping,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,132,282,2025.0,0,1,1,0,0,0
NCT00583648,Does Implementing a Urinanylsis Protocol Based on Symptoms Decrease Length of Stay in the Emergency Department?,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,372,183,2008.0,0,0,1,0,0,0
NCT05399615,Detection of Bacterial and Viral Pathogens Infection Among Hospitalized Patients Feasibility Study,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,518,123,2022.0,0,1,1,0,0,0
NCT04341935,Effects of DPP4 Inhibition on COVID-19,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,2,1,1,1030,212,2021.0,0,1,0,0,0,0
NCT02316925,GSH Supplementation on Cold/Flu Symptoms in Older Healthy Adults,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,0,0,377,637,2015.0,1,1,1,0,0,0
NCT03762889,Peri-operative Application of Eyeprotx General Anesthesia Goggles As Prevention Against Corneal Injury Post Intubation.,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,3,1,1,460,225,2019.0,0,1,1,0,0,0
NCT02209168,"Differences in Ovarian Reserve Markers and Vitamin D Between Infertile Indian, Arabian and Caucasian Population",WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,4,0,1,1,271,165,2015.0,0,1,1,0,0,0
NCT00258791,Effects of Pretreatment With Ibuprofen in Post-Electroconvulsive Therapy (ECT) Headache,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,111,109,2012.0,0,1,1,0,0,0
NCT01032590,Internet-Based Weight-Loss Program for Colorectal Cancer Survivors,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,2,1,848,275,2009.0,0,1,1,0,0,0
NCT05280990,HepaRAS Trial: Changes in Hepatectomy Risk Assessment When Using Mebrofenin HIDA,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,2,0,0,557,2294,2023.0,0,1,1,0,0,0
NCT01927913,Treatment of Iron Overload Requiring Chelation Therapy,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,7,2,0,0,4215,236,2014.0,0,1,0,0,0,0
NCT03312920,Investigating Memory Retrieval Improvement in Healthy Subjects,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,3,1,1,287,234,2017.0,0,1,1,0,0,0
NCT02862184,"Female Sexual Dysfunction, Risks and Outcomes (FSFI)",WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,0,1,1,154,549,2016.0,0,1,1,0,0,0
NCT01523548,Carbon Monoxide Therapy for Severe Pulmonary Arterial Hypertension,WITHDRAWN,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,2344,1126,2012.0,0,1,0,0,0,0
NCT04132648,Curcumin and Exercise in Chronic Kidney Disease,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,4,2,0,0,2054,830,2020.0,1,1,0,0,0,0
NCT06387355,Diagnosis and Treatment of CAD in Severe PAD After Lower Extremity Revascularization,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,FED,ALL,ACTUAL,0.0,0.0,2,1,7,1,1611,508,2024.0,0,1,1,0,0,0
NCT00003435,Antiviral Therapy Plus Either Peripheral Stem Cell or Umbilical Cord Blood Transplantation in Treating Patients Who Are HIV Positive and Have Hematologic Cancer,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,7,1,1,2114,752,1998.0,0,1,0,0,0,0
NCT03687476,Safety and Tolerability Study of VTS-270 in Pediatric Participants With Niemann-Pick Type C (NPC) Disease,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,4299,243,2020.0,0,0,0,0,0,0
NCT04252040,Open Label Extension Study of tDCS Plus Guided Imagery for Women With Chronic Pelvic Pain (CPP),WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,1,2,1,2583,325,2020.0,0,1,1,0,0,0
NCT04655807,A Study of JNJ-64304500 as Add-on Therapy in Participants With Active Crohn's Disease,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,4,1,1,3858,317,2021.0,1,1,0,0,0,0
NCT00580164,The Role of Splinting in Fingertip Injuries,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,0,1,1,268,107,2006.0,0,1,1,0,0,0
NCT03115593,Compare the Performance of Targeted Biopsy Versus Aspiration Biopsy With a Pipette for the Diagnosis of Endometrial Cancer,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,2,4,2,343,1564,2018.0,0,0,1,0,0,0
NCT02343315,Are Supervised Exercises and TENS Necessary Along With Prescribed Home Exercises for Chronic Low Back Pain?,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,3,0,0,1274,198,2019.0,0,1,1,0,0,0
NCT02146664,DLBS1033 for Acute NSTEMI Without Early Coronary Revascularization,WITHDRAWN,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,2,2,1,2755,400,2015.0,1,1,0,0,0,0
NCT07211204,Comparison Of Cytology And Molecular Screening For Detecting Cervical Reactive Cellular Changes In General Population,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,FEMALE,ACTUAL,0.0,0.0,9,6,1,1,1043,177,2026.0,0,1,1,0,0,0
NCT01664026,Efficacy of a Web-based Lifestyle Modification Program in Obese Patients With Cardiovascular Risk Factors,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,1,1,2492,413,2012.0,0,1,1,0,0,0
NCT05859178,Exercise Training for Brachial Plexus Injury Following Nerve Transfer,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,307,847,2026.0,0,1,0,0,0,0
NCT01426035,Safety And Efficacy Study Of Topic Mucopolysaccharide Polysulfate Cream In The Superficial Varicose Veins Treatment,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,764,138,2014.0,0,1,0,0,0,0
NCT01507935,Colonisation Resistance Study,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,3,2,1,1204,179,2012.0,0,0,0,0,0,0
NCT03912350,The Effect of Hepatic Impairment on the Pharmacokinetics of Balovaptan,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,4843,342,2022.0,0,1,0,0,0,0
NCT04350450,Hydroxychloroquine Treatment of Healthcare Workers With COVID19 Illness at Montefiore,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,1,1,770,300,2020.0,0,1,0,0,0,0
NCT04238091,Clinical Trial to Evaluate the Efficacy of Fecal Microbiota Transplantation in Patients With Alopecia Areata,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,7,0,0,3566,195,2019.0,0,1,0,0,0,0
NCT03239197,Project SHARE (motherS Have All the Right microbEs),WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,0,1,1,258,168,2017.0,0,0,1,0,0,0
NCT04763460,Effects of CRT Optimization as Assessed by Cardiac MR,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,2,1,1199,1154,2023.0,0,1,1,0,0,0
NCT03054948,SMOFLipid in Patients Who Are Intralipid Intolerant,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,2,1,1,797,729,2017.0,0,1,0,0,0,0
NCT03814148,Efficacy and Safety of Leningrado 5 Association in the Treatment of Hypertension,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,4,0,0,907,126,2019.0,1,1,0,0,0,0
NCT06236308,TTAX03 for the Treatment of Lumbosacral Facet Joint Pain,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,3,0,0,6102,341,2024.0,1,1,0,0,0,0
NCT00823017,Effect of Music on Patients in Intensive Care Units,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,3,1,1,1794,168,2006.0,0,1,0,0,0,0
NCT01164540,Study on the Effect of Rosuvastatin Treatment on the Prevention of Thrombosis in Patients With Previous Thrombosis,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,3000.0,8.006700845440367,2,2,0,0,571,264,2011.0,1,1,0,0,0,0
NCT02803450,"Epidural Loading: High Volume, Low Concentration",WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,3,1,1,975,225,2016.0,0,1,1,0,0,0
NCT05887518,The Effect of Sock Developed with Wearable Technology for TUR Surgery Patients on Hypothermia and Venous Thromboembolism,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,5,1,0,0,808,1348,2023.0,0,0,1,0,0,0
NCT02920710,ACTHAR Therapy for Central Nervous System Sarcoidosis,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,1142,308,2019.0,0,0,0,0,0,0
NCT05239910,"Study to Evaluate the Efficacy and Safety of Tenalisib, Given With CHOP Therapy for Front Line Treatment in Patients With PTCL",WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,2235,882,2023.0,0,1,0,0,0,0
NCT01121510,"Hemostatic Closure of Femoral Artery Access Site, Using the QuickClose Design 9 System",WITHDRAWN,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,50.0,3.9318256327243257,3,1,1,1,4212,318,2010.0,0,1,0,0,0,0
NCT04764578,Sexual Dysfunction Following Upper Extremity Trauma,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,2,0,0,0,1013,821,2022.0,0,1,1,0,0,0
NCT00363935,Bariatric Dose-ranging Study With Dexmedetomidine,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,644,486,2007.0,0,1,0,0,0,0
NCT04464525,Omecamtiv Mecarbil Post-trial Access Study,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,0,0,1187,136,2020.0,0,1,0,0,0,0
NCT01288625,Prospective Study of Head and Neck Cancer Radiation Treatment With or Without Amifostine,WITHDRAWN,1,high risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,2,2,0,0,647,125,,0,1,0,0,0,0
NCT02899325,FDGal PET/CT to Detect Hepatocellular Carcinoma,WITHDRAWN,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,0.0,0.0,3,1,1,1,1419,393,2019.0,0,1,1,0,0,0
NCT01556568,"Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of MEK162 in Noonan Syndrome Hypertrophic Cardiomyopathy",WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,2,2,2000,294,2012.0,0,1,0,0,0,0
NCT00420797,A Study to Evaluate Topical Phenylephrine Gel in the Management of Faecal Incontinence,WITHDRAWN,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,1,1,1,2266,216,2007.0,0,1,0,0,0,0
NCT04353310,Evaluating Effects of Curcumin in Moderate to Severe Asthmatics,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,2,0,0,958,432,2021.0,1,1,0,0,0,0
NCT01795300,Comparison of Proton and Carbon Ion Radiotherapy With Advanced Photon Radiotherapy in Skull Base Meningiomas: The PINOCCHIO Trial.,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,4,1,1,1384,697,2020.0,0,1,1,0,0,0
NCT03702192,EXCOR® Pediatric VAD Anticoagulation IDE,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,0,0,3749,1218,2018.0,0,0,1,0,0,0
NCT01091064,Impact Of A Health Care Protocol For Patients Suffering Symptoms Of Mild Acute Viral Bronchiolitis On Early Release In The Emergency Department,WITHDRAWN,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,0.0,0.0,1,1,1,1,721,831,2011.0,0,0,0,0,0,0
NCT02897999,Single and Multiple Dose Evaluation of QBKPN SSI In Healthy Volunteers,WITHDRAWN,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,0.0,0.0,1,2,0,0,2240,185,2016.0,1,1,0,0,0,0
NCT07439432,Stereotactic Guided Biopsy and Cryoablation,WITHDRAWN,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,0.0,0.0,1,1,0,0,1285,210,2025.0,0,1,1,0,0,0
